_id,id,id_str,name,screen_name,location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,entities.description.urls,db_insert_timestamp.$date,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,profile_banner_url,entities.url.urls,status.quoted_status_id,status.quoted_status_id_str,status.possibly_sensitive,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.entities.media,status.extended_entities.media,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates,profile_location,profile_location.id,profile_location.url,profile_location.place_type,profile_location.name,profile_location.full_name,profile_location.country_code,profile_location.country,profile_location.contained_within,profile_location.bounding_box,status.geo.type,status.geo.coordinates,status.coordinates.type,status.coordinates.coordinates,created_at_date.$date
830560322348056578,830560322348056578,830560322348056578,⚡,braindedwarrior,,,,False,222,1687,0,Sat Feb 11 23:33:06 +0000 2017,7034,,,False,False,856,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/908281271738097664/AhaST79N_normal.jpg,https://pbs.twimg.com/profile_images/908281271738097664/AhaST79N_normal.jpg,000000,000000,000000,000000,False,False,False,False,,,,,,,none,[],1600250619666,Thu Sep 10 04:44:01 +0000 2020,1.3039171209385329e+18,1303917120938532865,"RT @datphoenixbrown: Dune?  What y'all really need to be focusing on is gettin some ""Poon"".  Hell yeah who wants to high five",False,[],[],"[{'screen_name': 'datphoenixbrown', 'name': 'Phoenix Brown', 'id': 4821168158, 'id_str': '4821168158', 'indices': [3, 19]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/830560322348056578/1486856390,,,,,Thu Sep 10 02:55:23 +0000 2020,1.3038897802084352e+18,1303889780208435200,"Dune?  What y'all really need to be focusing on is gettin some ""Poon"".  Hell yeah who wants to high five",False,[],[],[],[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2.0,12.0,False,False,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648055839,1648055839,1648055839,Catherine Laz,lcathlaz,London,"Freelance French/English copywriter in advertising. French, Bretonne, Catholic, Republican, punk rocker, Londoner since 1983.",https://t.co/D834ioy12u,False,26,75,0,Mon Aug 05 15:20:28 +0000 2013,5511,,,False,False,915,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1106140223946276864/i1iUdOC6_normal.png,https://pbs.twimg.com/profile_images/1106140223946276864/i1iUdOC6_normal.png,19CF86,000000,000000,000000,False,False,False,False,,,,,,,none,[],1600250620990,Mon Sep 14 16:54:25 +0000 2020,1.3055504800184934e+18,1305550480018493441,"@TheBrandedGent @Campaignmag Seen in French media: Only Dyson works like a Dyson-Dyson, Bring on tomorrow-Ford, Don… https://t.co/CbNGCFQFe8",True,[],[],"[{'screen_name': 'TheBrandedGent', 'name': 'The Branded Gent', 'id': 18802056, 'id_str': '18802056', 'indices': [0, 15]}, {'screen_name': 'Campaignmag', 'name': 'Campaign', 'id': 16468227, 'id_str': '16468227', 'indices': [16, 28]}]","[{'url': 'https://t.co/CbNGCFQFe8', 'expanded_url': 'https://twitter.com/i/web/status/1305550480018493441', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3029456516391485e+18,1302945651639148545,18802056.0,18802056,TheBrandedGent,,,,,False,0.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/1648055839/1552559460,"[{'url': 'https://t.co/D834ioy12u', 'expanded_url': 'https://www.transcreatorsunited.com/', 'display_url': 'transcreatorsunited.com', 'indices': [0, 23]}]",,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122772725863415808,1122772725863415808,1122772725863415808,"Levent Ertur/KocaSinanMah,ÜlküSok BüyükAlanAptNo12",ErturLevent,LÜLEBURGAZ/TURQUIE 05462886466,"Wish to Have,Feel,Natural
Social,Ecologic,Educational Balanced Life Experiences Which are Exist at Any Kind,Sort of Spiritual Mature Scientific Holy Conditions",https://t.co/MfiglAsT9h,False,317,3584,2,Mon Apr 29 08:00:52 +0000 2019,7760,,,False,False,7450,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1123498313305739264/1KAthtUn_normal.jpg,https://pbs.twimg.com/profile_images/1123498313305739264/1KAthtUn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,,,,,none,[],1600250623289,Tue Sep 15 23:19:44 +0000 2020,1.3060098361156936e+18,1306009836115693574,"@jchatterleyCNN @ErturLevent 
❤🌬🧚‍♀️🧚‍♂️🙏🙌🤲❤
❤🌀🌈🍀👶⚕️👵❤
❤☯️♻️☢️⚛️⚕️⚛️❤
❤🌬🧚‍♂️🧚‍♀️👵⚕️👶❤ https://t.co/hNzXW8502h",False,[],[],"[{'screen_name': 'jchatterleyCNN', 'name': 'Julia Chatterley', 'id': 497262990, 'id_str': '497262990', 'indices': [0, 15]}, {'screen_name': 'ErturLevent', 'name': 'Levent Ertur/KocaSinanMah,ÜlküSok BüyükAlanAptNo12', 'id': 1122772725863415808, 'id_str': '1122772725863415808', 'indices': [16, 28]}]","[{'url': 'https://t.co/hNzXW8502h', 'expanded_url': 'https://twitter.com/WajahatAli/status/1177396763055054851', 'display_url': 'twitter.com/WajahatAli/sta…', 'indices': [86, 109]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,497262990.0,497262990,jchatterleyCNN,,,,,True,0.0,1.0,False,False,und,https://pbs.twimg.com/profile_banners/1122772725863415808/1563491236,"[{'url': 'https://t.co/MfiglAsT9h', 'expanded_url': 'http://Nature.com/pr', 'display_url': 'Nature.com/pr', 'indices': [0, 23]}]",1.1773967630550548e+18,1177396763055054851,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522080771,522080771,522080771,Dr Sarah Moulden,KitKatPortrait,"London, England","Museum Curator in London |
Bristolian 'all my natural born'",,False,1089,952,31,Mon Mar 12 08:43:07 +0000 2012,2088,,,True,False,1007,,False,False,False,545766,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1020919427108392960/cGNeclti_normal.jpg,https://pbs.twimg.com/profile_images/1020919427108392960/cGNeclti_normal.jpg,19CF86,FFFFFF,DDEEF6,333333,True,False,False,False,,,,,,,none,[],1600250625958,Thu Sep 10 08:31:01 +0000 2020,1.3039742438483845e+18,1303974243848384513,RT @alixebovey: Not too late for @HackedOffHugh to take up the spot @CourtauldStudy! Happy to talk though course options... 🎂🖼https://t.co/…,False,[],[],"[{'screen_name': 'alixebovey', 'name': 'Alixe Bovey', 'id': 351415646, 'id_str': '351415646', 'indices': [3, 14]}, {'screen_name': 'HackedOffHugh', 'name': 'Hugh Grant', 'id': 914588454, 'id_str': '914588454', 'indices': [33, 47]}, {'screen_name': 'CourtauldStudy', 'name': 'Courtauld Institute', 'id': 66643640, 'id_str': '66643640', 'indices': [68, 83]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,8.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/522080771/1590351329,,1.303589489760252e+18,1303589489760251904,,Wed Sep 09 15:06:21 +0000 2020,1.303711348451414e+18,1303711348451414017,Not too late for @HackedOffHugh to take up the spot @CourtauldStudy! Happy to talk though course options... 🎂🖼… https://t.co/uWt8HERy1q,True,[],[],"[{'screen_name': 'HackedOffHugh', 'name': 'Hugh Grant', 'id': 914588454, 'id_str': '914588454', 'indices': [17, 31]}, {'screen_name': 'CourtauldStudy', 'name': 'Courtauld Institute', 'id': 66643640, 'id_str': '66643640', 'indices': [52, 67]}]","[{'url': 'https://t.co/uWt8HERy1q', 'expanded_url': 'https://twitter.com/i/web/status/1303711348451414017', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,8.0,89.0,False,False,False,en,1.303589489760252e+18,1303589489760251904,,,,,,,,,,,,,,,,,,,,,,,,,,5d838f7a011f4a2d,https://api.twitter.com/1.1/geo/id/5d838f7a011f4a2d.json,unknown,"London, England","London, England",,,[],,,,,,
1166740357700362240,1166740357700362240,1166740357700362240,Kate Metcalf,KateMetcalf1,"Brighton, England",Social Worker. Regional Engagement Lead (South East) @SocialWorkEng. Professional identity. Human rights. Pursuing equality? Me too 🏳️‍🌈,https://t.co/9rjUoa2VLb,False,517,651,3,Wed Aug 28 15:52:45 +0000 2019,3099,,,True,False,546,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1171889456091209730/7z36NZ0C_normal.jpg,https://pbs.twimg.com/profile_images/1171889456091209730/7z36NZ0C_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,,,,,none,[],1600250629153,Tue Sep 15 19:16:55 +0000 2020,1.3059487324674048e+18,1305948732467404801,@SadieNewt @IRobert04724060 @SocialWorkEng Glad you made it along Sadie! 👍🏼,False,[],[],"[{'screen_name': 'SadieNewt', 'name': 'Sadie', 'id': 385573876, 'id_str': '385573876', 'indices': [0, 10]}, {'screen_name': 'IRobert04724060', 'name': 'I Roberts', 'id': 1232344008074170368, 'id_str': '1232344008074170368', 'indices': [11, 27]}, {'screen_name': 'SocialWorkEng', 'name': 'Social Work England', 'id': 956483899240181760, 'id_str': '956483899240181760', 'indices': [28, 42]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3059249428993147e+18,1305924942899314688,385573876.0,385573876,SadieNewt,,,,,False,0.0,1.0,False,False,en,https://pbs.twimg.com/profile_banners/1166740357700362240/1591645967,"[{'url': 'https://t.co/9rjUoa2VLb', 'expanded_url': 'http://socialworkengland.org.uk', 'display_url': 'socialworkengland.org.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573ede7f6c450804,https://api.twitter.com/1.1/geo/id/573ede7f6c450804.json,city,Brighton,"Brighton, England",GB,Vereinigtes Königreich,[],Polygon,"[[[-0.173706, 50.80835], [-0.0870057, 50.80835], [-0.0870057, 50.872314], [-0.173706, 50.872314]]]",,,,,,,,,,,,,,,,,,,,,,,,,
986871010375892993,986871010375892993,986871010375892993,Upstart Projects,upstartprojects,"England, United Kingdom",We create opportunities in the arts with young people. We run @voicemaguk and the @ArtsAward alumni,https://t.co/P0flNNMjvO,False,372,718,2,Thu Apr 19 07:35:58 +0000 2018,782,,,True,False,1015,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/986873600820088832/kmzLUKx__normal.jpg,https://pbs.twimg.com/profile_images/986873600820088832/kmzLUKx__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,,,,,none,[],1600250630760,Wed Sep 16 08:39:34 +0000 2020,1.3061507252448584e+18,1306150725244858368,"RT @NickClancarty: This is a very good point. We forget too easily an important function of the arts is social critique, in a wider sense.…",False,[],[],"[{'screen_name': 'NickClancarty', 'name': 'Nick Trench', 'id': 159098737, 'id_str': '159098737', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/986871010375892993/1524123903,"[{'url': 'https://t.co/P0flNNMjvO', 'expanded_url': 'https://upstartprojects.uk', 'display_url': 'upstartprojects.uk', 'indices': [0, 23]}]",,,,Tue Sep 15 21:30:29 +0000 2020,1.3059823448101888e+18,1305982344810188802,"This is a very good point. We forget too easily an important function of the arts is social critique, in a wider se… https://t.co/daggfCGCoO",True,[],[],[],"[{'url': 'https://t.co/daggfCGCoO', 'expanded_url': 'https://twitter.com/i/web/status/1305982344810188802', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4.0,3.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100987090,1100987090,1100987090,Voice Magazine,voicemaguk,UK,"Find your Voice. A magazine and platform for young people who love the arts, opinion and politics. Ran by @upstartprojects - Tweets by staff and reporters.",https://t.co/QoElLql6NS,False,3914,2065,50,Fri Jan 18 13:32:30 +0000 2013,3323,,,True,False,12352,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1280410682861727745/i20ZtY5W_normal.jpg,https://pbs.twimg.com/profile_images/1280410682861727745/i20ZtY5W_normal.jpg,D64B8B,FFFFFF,DDEEF6,333333,True,False,False,False,,,,,,,none,[],1600250634027,Wed Sep 16 08:48:53 +0000 2020,1.3061530684011725e+18,1306153068401172480,"Throughout 2020 we’ve been enjoying, reviewing and discussing many productions by BBC New Creatives. @bbcarts… https://t.co/zk64Ap1hNk",True,[],[],"[{'screen_name': 'bbcarts', 'name': 'BBC Arts', 'id': 49973923, 'id_str': '49973923', 'indices': [101, 109]}]","[{'url': 'https://t.co/zk64Ap1hNk', 'expanded_url': 'https://twitter.com/i/web/status/1306153068401172480', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1.0,1.0,False,False,en,https://pbs.twimg.com/profile_banners/1100987090/1546604686,"[{'url': 'https://t.co/QoElLql6NS', 'expanded_url': 'https://www.voicemag.uk', 'display_url': 'voicemag.uk', 'indices': [0, 23]}]",,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14777702,14777702,14777702,Ollie Oshodi,OllieO,London,Culture & Entertainment Marketing Expert,https://t.co/e44gNM6Oi8,False,336,549,6,Wed May 14 19:58:31 +0000 2008,1096,,,False,False,330,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1280173612918624257/yY4yhqDJ_normal.jpg,https://pbs.twimg.com/profile_images/1280173612918624257/yY4yhqDJ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,,,,,none,[],1600250635869,Thu Jul 09 12:35:35 +0000 2020,1.2812053591227924e+18,1281205359122792448,"Like many of you, I'm missing the thrill of live music and buzz of experiencing it in a crowd. We need to unite as… https://t.co/omzEBsGT5F",True,[],[],[],"[{'url': 'https://t.co/omzEBsGT5F', 'expanded_url': 'https://twitter.com/i/web/status/1281205359122792448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0.0,0.0,False,False,en,,"[{'url': 'https://t.co/e44gNM6Oi8', 'expanded_url': 'http://www.fuseint.com', 'display_url': 'fuseint.com', 'indices': [0, 23]}]",,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161308199871549440,1161308199871549440,1161308199871549440,Ella Beales,beales_el,,"Bookworm, history nerd, tea drinker. Lover of 20th century social history. Working for @MassObsArchive @SussexUni",,False,39,89,0,Tue Aug 13 16:07:05 +0000 2019,411,,,False,False,43,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1165265148950564870/C56C8Yxc_normal.jpg,https://pbs.twimg.com/profile_images/1165265148950564870/C56C8Yxc_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,,,,,none,[],1600250637285,Fri Sep 11 08:31:01 +0000 2020,1.304336631554605e+18,1304336631554605058,RT @DefenceResNet: Take a look at the programme for the Twitter conference 'New Voices in the History of War' #NVHOW20 taking place on Fri…,False,"[{'text': 'NVHOW20', 'indices': [110, 118]}]",[],"[{'screen_name': 'DefenceResNet', 'name': 'Defence Research Network', 'id': 844220917974732800, 'id_str': '844220917974732800', 'indices': [3, 17]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,8.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/1161308199871549440/1574022148,,,,,Thu Sep 10 18:59:55 +0000 2020,1.3041325154651791e+18,1304132515465179139,Take a look at the programme for the Twitter conference 'New Voices in the History of War' #NVHOW20 taking place on… https://t.co/vMG8LQMGGH,True,"[{'text': 'NVHOW20', 'indices': [91, 99]}]",[],[],"[{'url': 'https://t.co/vMG8LQMGGH', 'expanded_url': 'https://twitter.com/i/web/status/1304132515465179139', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,8.0,9.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064498109559042049,1064498109559042049,1064498109559042049,John Beales,JohnMBeales,Gloucestershire,"AHRC PhD @CDPConnect @KeeleUniversity @I_W_M #TVPhD - Surviving Modern War:the experiences of British armed forces personnel during the Falklands Campaign,1982.",https://t.co/Sk1skfdUDR,False,204,461,2,Mon Nov 19 12:38:21 +0000 2018,1541,,,False,False,1264,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1161230003952136192/e-bonmWj_normal.jpg,https://pbs.twimg.com/profile_images/1161230003952136192/e-bonmWj_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,,,,,,,none,[],1600250638588,Wed Sep 16 08:40:30 +0000 2020,1.3061509607592714e+18,1306150960759271424,"This looks interesting from @I_W_M tomorrow, From Propaganda to Social Media: Misinformation in a Time of Crisis… https://t.co/TZN0Ots6mh",True,[],[],"[{'screen_name': 'I_W_M', 'name': 'Imperial War Museums', 'id': 23742474, 'id_str': '23742474', 'indices': [28, 34]}]","[{'url': 'https://t.co/TZN0Ots6mh', 'expanded_url': 'https://twitter.com/i/web/status/1306150960759271424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0.0,2.0,False,False,en,https://pbs.twimg.com/profile_banners/1064498109559042049/1566917585,"[{'url': 'https://t.co/Sk1skfdUDR', 'expanded_url': 'https://www.keele.ac.uk/humssr/currentpgrstudents/students/johnbeales/', 'display_url': 'keele.ac.uk/humssr/current…', 'indices': [0, 23]}]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180071877,180071877,180071877,Ellie Mahan,elziebet,,,,False,26,276,0,Wed Aug 18 19:36:41 +0000 2010,7521,,,False,False,128,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1144359400611700736/h9OozIFn_normal.jpg,https://pbs.twimg.com/profile_images/1144359400611700736/h9OozIFn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,,,,,none,[],1600250640463,Sat Sep 12 06:46:23 +0000 2020,1.304672688749904e+18,1304672688749903873,RT @nori_reed: I specifically feel bad for 24 year olds rn,False,[],[],"[{'screen_name': 'nori_reed', 'name': 'Nori Reed', 'id': 892126361564741632, 'id_str': '892126361564741632', 'indices': [3, 13]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,10198.0,0.0,False,False,en,,,,,,Fri Sep 11 05:06:18 +0000 2020,1.3042851141012398e+18,1304285114101239808,I specifically feel bad for 24 year olds rn,False,[],[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,10198.0,89676.0,False,False,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129838434921721862,1129838434921721862,1129838434921721862,Claudia Smith,Claudia40438634,"London, England","Creating, designing, writing, thinking.",,False,40,342,0,Sat May 18 19:57:29 +0000 2019,9048,,,False,False,999,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1165804115936628736/iqBpAwqm_normal.jpg,https://pbs.twimg.com/profile_images/1165804115936628736/iqBpAwqm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,,,,,none,[],1600250642128,Fri Jan 31 10:27:25 +0000 2020,1.2231910428428206e+18,1223191042842820608,"@RevRichardColes Hugs. My Dad died on Valentine's day, and Mum followed him four days later, so hubby and I don't c… https://t.co/l02ulpbNrm",True,[],[],"[{'screen_name': 'RevRichardColes', 'name': 'Richard Coles', 'id': 270459817, 'id_str': '270459817', 'indices': [0, 16]}]","[{'url': 'https://t.co/l02ulpbNrm', 'expanded_url': 'https://twitter.com/i/web/status/1223191042842820608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2228503985679606e+18,1222850398567960577,270459817.0,270459817,RevRichardColes,,,,,False,0.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/1129838434921721862/1558873766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d838f7a011f4a2d,https://api.twitter.com/1.1/geo/id/5d838f7a011f4a2d.json,unknown,"London, England","London, England",,,[],,,,,,
23378232,23378232,23378232,Trisha,murdamami,in limbo,Meeting People Is Easy,,False,935,702,7,Mon Mar 09 00:39:50 +0000 2009,3059,,,True,False,9651,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1003830028394786817/farI70aT_normal.jpg,https://pbs.twimg.com/profile_images/1003830028394786817/farI70aT_normal.jpg,FF004D,000000,FFFFFF,000000,False,False,False,False,,,,,,,none,[],1600250644642,Wed Sep 16 00:23:16 +0000 2020,1.3060258275540214e+18,1306025827554021376,"Slowdive is back in the studio, you’re welcome. 😌",False,[],[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0.0,0.0,False,False,en,https://pbs.twimg.com/profile_banners/23378232/1568427517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294267197,294267197,294267197,Emma Moorby,EmMoorby,London,"Freelance arts / cultural sector consultant. Passionate about transformative power of the arts, especially for young people. Championing arts access for all.",,False,524,833,10,Fri May 06 20:45:23 +0000 2011,1325,,,False,False,2419,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/925408502872510466/-YWA-pGJ_normal.jpg,https://pbs.twimg.com/profile_images/925408502872510466/-YWA-pGJ_normal.jpg,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,,,,,,,none,[],1600250647975,Sun Sep 13 19:50:03 +0000 2020,1.3052322941778944e+18,1305232294177894402,Completed 40th run for #GNRSolo today and managed my 100 mile target! So grateful for all the donations to… https://t.co/RyCvYxRDyw,True,"[{'text': 'GNRSolo', 'indices': [23, 31]}]",[],[],"[{'url': 'https://t.co/RyCvYxRDyw', 'expanded_url': 'https://twitter.com/i/web/status/1305232294177894402', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0.0,4.0,False,False,en,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
